"condition","model","id","trial","context","L_index","M_index","H_index","left_index","middle_index","right_index","choice_idx","accuracy","L_outcome","M_outcome","H_outcome","left_outcome","middle_outcome","right_outcome"
"comparisons prompt","llama-2-70b-chat",206,52,0,0,-99,1,1,-99,0,0,1,15,0,52,52,0,15
"comparisons prompt","llama-2-70b-chat",206,53,1,2,3,4,4,2,3,0,1,13,31,49,49,13,31
"comparisons prompt","llama-2-70b-chat",206,54,2,5,-99,6,5,-99,6,1,1,15,0,85,15,0,85
"comparisons prompt","llama-2-70b-chat",206,55,0,0,-99,1,0,-99,1,1,1,13,0,50,13,0,50
"comparisons prompt","llama-2-70b-chat",206,56,2,5,-99,6,5,-99,6,-99,-99,12,0,82,12,0,82
"comparisons prompt","llama-2-70b-chat",206,57,2,5,-99,6,6,-99,5,-99,-99,13,0,86,86,0,13
"comparisons prompt","llama-2-70b-chat",206,58,0,0,-99,1,1,-99,0,0,1,16,0,50,50,0,16
"comparisons prompt","llama-2-70b-chat",206,59,1,2,3,4,4,2,3,0,1,13,32,50,50,13,32
"comparisons prompt","llama-2-70b-chat",206,0,99,0,-99,1,1,-99,0,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,1,99,0,-99,2,0,-99,2,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,2,99,0,-99,3,0,-99,3,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,3,99,0,-99,4,0,-99,4,1,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,4,99,0,-99,5,0,-99,5,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,5,99,0,-99,6,0,-99,6,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,6,99,0,-99,7,0,-99,7,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,7,99,0,-99,8,0,-99,8,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,8,99,0,-99,9,0,-99,9,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,9,99,1,-99,2,1,-99,2,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,10,99,1,-99,3,1,-99,3,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,11,99,1,-99,4,4,-99,1,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,12,99,1,-99,5,5,-99,1,1,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,13,99,1,-99,6,6,-99,1,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,14,99,1,-99,7,1,-99,7,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,15,99,1,-99,8,8,-99,1,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,16,99,1,-99,9,9,-99,1,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,17,99,2,-99,3,3,-99,2,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,18,99,2,-99,4,2,-99,4,1,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,19,99,2,-99,5,2,-99,5,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,20,99,2,-99,6,2,-99,6,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,21,99,2,-99,7,2,-99,7,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,22,99,2,-99,8,8,-99,2,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,23,99,2,-99,9,9,-99,2,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,24,99,3,-99,4,3,-99,4,1,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,25,99,3,-99,5,5,-99,3,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,26,99,3,-99,6,3,-99,6,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,27,99,3,-99,7,7,-99,3,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,28,99,3,-99,8,8,-99,3,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,29,99,3,-99,9,3,-99,9,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,30,99,4,-99,5,4,-99,5,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,31,99,4,-99,6,4,-99,6,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,32,99,4,-99,7,4,-99,7,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,33,99,4,-99,8,8,-99,4,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,34,99,4,-99,9,4,-99,9,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,35,99,5,-99,6,6,-99,5,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,36,99,5,-99,7,7,-99,5,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,37,99,5,-99,8,8,-99,5,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,38,99,5,-99,9,5,-99,9,1,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,39,99,6,-99,7,7,-99,6,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,40,99,6,-99,8,8,-99,6,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,41,99,6,-99,9,6,-99,9,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,42,99,7,-99,8,8,-99,7,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,43,99,7,-99,9,9,-99,7,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",206,44,99,8,-99,9,9,-99,8,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,0,3,7,8,9,7,9,8,1,1,14,52,87,14,87,52
"comparisons prompt","llama-2-70b-chat",207,1,2,5,-99,6,5,-99,6,0,0,13,0,86,13,0,86
"comparisons prompt","llama-2-70b-chat",207,2,3,7,8,9,7,9,8,1,1,13,52,86,13,86,52
"comparisons prompt","llama-2-70b-chat",207,3,3,7,8,9,9,8,7,0,1,11,47,84,84,47,11
"comparisons prompt","llama-2-70b-chat",207,4,0,0,-99,1,0,-99,1,-99,0,16,0,50,16,0,50
"comparisons prompt","llama-2-70b-chat",207,5,2,5,-99,6,6,-99,5,0,1,17,0,84,84,0,17
"comparisons prompt","llama-2-70b-chat",207,6,2,5,-99,6,6,-99,5,0,1,15,0,85,85,0,15
"comparisons prompt","llama-2-70b-chat",207,7,3,7,8,9,9,7,8,0,1,12,50,82,82,12,50
"comparisons prompt","llama-2-70b-chat",207,8,2,5,-99,6,5,-99,6,1,1,12,0,88,12,0,88
"comparisons prompt","llama-2-70b-chat",207,9,1,2,3,4,4,3,2,-99,-99,13,30,52,52,30,13
"comparisons prompt","llama-2-70b-chat",207,10,2,5,-99,6,5,-99,6,1,1,13,0,86,13,0,86
"comparisons prompt","llama-2-70b-chat",207,11,1,2,3,4,2,4,3,1,1,11,34,48,11,48,34
"comparisons prompt","llama-2-70b-chat",207,12,1,2,3,4,2,4,3,1,1,11,30,50,11,50,30
"comparisons prompt","llama-2-70b-chat",207,13,2,5,-99,6,6,-99,5,0,1,15,0,84,84,0,15
"comparisons prompt","llama-2-70b-chat",207,14,3,7,8,9,9,8,7,0,1,13,50,85,85,50,13
"comparisons prompt","llama-2-70b-chat",207,15,1,2,3,4,2,3,4,2,1,14,29,49,14,29,49
"comparisons prompt","llama-2-70b-chat",207,16,3,7,8,9,7,8,9,2,1,14,50,89,14,50,89
"comparisons prompt","llama-2-70b-chat",207,17,0,0,-99,1,1,-99,0,0,1,8,0,45,45,0,8
"comparisons prompt","llama-2-70b-chat",207,18,1,2,3,4,4,2,3,0,1,14,32,46,46,14,32
"comparisons prompt","llama-2-70b-chat",207,19,3,7,8,9,9,7,8,0,1,17,49,88,88,17,49
"comparisons prompt","llama-2-70b-chat",207,20,3,7,8,9,7,8,9,2,1,13,49,85,13,49,85
"comparisons prompt","llama-2-70b-chat",207,21,3,7,8,9,7,8,9,2,1,14,48,87,14,48,87
"comparisons prompt","llama-2-70b-chat",207,22,0,0,-99,1,1,-99,0,0,1,15,0,46,46,0,15
"comparisons prompt","llama-2-70b-chat",207,23,0,0,-99,1,0,-99,1,1,1,14,0,50,14,0,50
"comparisons prompt","llama-2-70b-chat",207,24,0,0,-99,1,1,-99,0,0,1,16,0,48,48,0,16
"comparisons prompt","llama-2-70b-chat",207,25,0,0,-99,1,1,-99,0,0,1,12,0,48,48,0,12
"comparisons prompt","llama-2-70b-chat",207,26,0,0,-99,1,1,-99,0,0,1,14,0,50,50,0,14
"comparisons prompt","llama-2-70b-chat",207,27,0,0,-99,1,1,-99,0,0,1,15,0,53,53,0,15
"comparisons prompt","llama-2-70b-chat",207,28,2,5,-99,6,5,-99,6,-99,-99,10,0,86,10,0,86
"comparisons prompt","llama-2-70b-chat",207,29,0,0,-99,1,1,-99,0,0,1,16,0,50,50,0,16
"comparisons prompt","llama-2-70b-chat",207,30,3,7,8,9,8,7,9,2,1,11,50,84,50,11,84
"comparisons prompt","llama-2-70b-chat",207,31,2,5,-99,6,6,-99,5,-99,-99,10,0,86,86,0,10
"comparisons prompt","llama-2-70b-chat",207,32,2,5,-99,6,5,-99,6,-99,-99,13,0,88,13,0,88
"comparisons prompt","llama-2-70b-chat",207,33,1,2,3,4,4,2,3,0,1,12,31,52,52,12,31
"comparisons prompt","llama-2-70b-chat",207,34,0,0,-99,1,1,-99,0,0,1,12,0,50,50,0,12
"comparisons prompt","llama-2-70b-chat",207,35,2,5,-99,6,5,-99,6,-99,-99,14,0,85,14,0,85
"comparisons prompt","llama-2-70b-chat",207,36,3,7,8,9,7,8,9,2,1,13,49,87,13,49,87
"comparisons prompt","llama-2-70b-chat",207,37,3,7,8,9,9,7,8,0,1,14,47,86,86,14,47
"comparisons prompt","llama-2-70b-chat",207,38,2,5,-99,6,5,-99,6,-99,-99,14,0,86,14,0,86
"comparisons prompt","llama-2-70b-chat",207,39,1,2,3,4,3,4,2,1,1,14,32,52,32,52,14
"comparisons prompt","llama-2-70b-chat",207,40,1,2,3,4,4,3,2,0,1,15,34,51,51,34,15
"comparisons prompt","llama-2-70b-chat",207,41,0,0,-99,1,0,-99,1,1,1,12,0,48,12,0,48
"comparisons prompt","llama-2-70b-chat",207,42,1,2,3,4,3,4,2,1,1,16,29,49,29,49,16
"comparisons prompt","llama-2-70b-chat",207,43,0,0,-99,1,0,-99,1,1,1,14,0,47,14,0,47
"comparisons prompt","llama-2-70b-chat",207,44,0,0,-99,1,0,-99,1,1,1,15,0,53,15,0,53
"comparisons prompt","llama-2-70b-chat",207,45,2,5,-99,6,6,-99,5,0,1,13,0,84,84,0,13
"comparisons prompt","llama-2-70b-chat",207,46,2,5,-99,6,6,-99,5,0,1,14,0,84,84,0,14
"comparisons prompt","llama-2-70b-chat",207,47,1,2,3,4,2,4,3,1,1,16,31,53,16,53,31
"comparisons prompt","llama-2-70b-chat",207,48,1,2,3,4,3,2,4,2,1,12,35,51,35,12,51
"comparisons prompt","llama-2-70b-chat",207,49,1,2,3,4,3,4,2,1,1,15,30,48,30,48,15
"comparisons prompt","llama-2-70b-chat",207,50,2,5,-99,6,6,-99,5,0,1,16,0,86,86,0,16
"comparisons prompt","llama-2-70b-chat",207,51,3,7,8,9,9,7,8,-99,-99,14,49,84,84,14,49
"comparisons prompt","llama-2-70b-chat",207,52,1,2,3,4,2,4,3,1,1,15,29,51,15,51,29
"comparisons prompt","llama-2-70b-chat",207,53,1,2,3,4,3,4,2,1,1,13,32,51,32,51,13
"comparisons prompt","llama-2-70b-chat",207,54,3,7,8,9,9,8,7,0,1,14,52,88,88,52,14
"comparisons prompt","llama-2-70b-chat",207,55,1,2,3,4,2,4,3,1,1,9,32,49,9,49,32
"comparisons prompt","llama-2-70b-chat",207,56,0,0,-99,1,1,-99,0,0,1,13,0,47,47,0,13
"comparisons prompt","llama-2-70b-chat",207,57,0,0,-99,1,1,-99,0,0,1,11,0,50,50,0,11
"comparisons prompt","llama-2-70b-chat",207,58,2,5,-99,6,5,-99,6,-99,0,16,0,84,16,0,84
"comparisons prompt","llama-2-70b-chat",207,59,3,7,8,9,7,9,8,-99,-99,11,47,88,11,88,47
"comparisons prompt","llama-2-70b-chat",207,0,99,0,-99,1,1,-99,0,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,1,99,0,-99,2,0,-99,2,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,2,99,0,-99,3,0,-99,3,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,3,99,0,-99,4,0,-99,4,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,4,99,0,-99,5,0,-99,5,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,5,99,0,-99,6,0,-99,6,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,6,99,0,-99,7,7,-99,0,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,7,99,0,-99,8,8,-99,0,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,8,99,0,-99,9,9,-99,0,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,9,99,1,-99,2,2,-99,1,1,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,10,99,1,-99,3,1,-99,3,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,11,99,1,-99,4,1,-99,4,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,12,99,1,-99,5,1,-99,5,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,13,99,1,-99,6,6,-99,1,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,14,99,1,-99,7,7,-99,1,1,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,15,99,1,-99,8,1,-99,8,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,16,99,1,-99,9,9,-99,1,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,17,99,2,-99,3,3,-99,2,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,18,99,2,-99,4,4,-99,2,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,19,99,2,-99,5,5,-99,2,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,20,99,2,-99,6,6,-99,2,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,21,99,2,-99,7,2,-99,7,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,22,99,2,-99,8,2,-99,8,1,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,23,99,2,-99,9,2,-99,9,1,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,24,99,3,-99,4,4,-99,3,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,25,99,3,-99,5,3,-99,5,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,26,99,3,-99,6,3,-99,6,1,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,27,99,3,-99,7,3,-99,7,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,28,99,3,-99,8,3,-99,8,1,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,29,99,3,-99,9,9,-99,3,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,30,99,4,-99,5,5,-99,4,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,31,99,4,-99,6,4,-99,6,1,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,32,99,4,-99,7,4,-99,7,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,33,99,4,-99,8,8,-99,4,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,34,99,4,-99,9,4,-99,9,1,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,35,99,5,-99,6,5,-99,6,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,36,99,5,-99,7,7,-99,5,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,37,99,5,-99,8,8,-99,5,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,38,99,5,-99,9,9,-99,5,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,39,99,6,-99,7,6,-99,7,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,40,99,6,-99,8,6,-99,8,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,41,99,6,-99,9,9,-99,6,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,42,99,7,-99,8,7,-99,8,1,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,43,99,7,-99,9,9,-99,7,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",207,44,99,8,-99,9,8,-99,9,-99,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,0,2,5,-99,6,6,-99,5,-99,-99,12,0,87,87,0,12
"comparisons prompt","llama-2-70b-chat",208,1,1,2,3,4,2,4,3,0,0,14,33,47,14,47,33
"comparisons prompt","llama-2-70b-chat",208,2,0,0,-99,1,1,-99,0,0,1,14,0,51,51,0,14
"comparisons prompt","llama-2-70b-chat",208,3,0,0,-99,1,0,-99,1,1,1,16,0,51,16,0,51
"comparisons prompt","llama-2-70b-chat",208,4,2,5,-99,6,5,-99,6,1,1,16,0,86,16,0,86
"comparisons prompt","llama-2-70b-chat",208,5,1,2,3,4,4,2,3,0,1,13,32,48,48,13,32
"comparisons prompt","llama-2-70b-chat",208,6,2,5,-99,6,6,-99,5,0,1,15,0,89,89,0,15
"comparisons prompt","llama-2-70b-chat",208,7,2,5,-99,6,6,-99,5,0,1,16,0,87,87,0,16
"comparisons prompt","llama-2-70b-chat",208,8,1,2,3,4,4,3,2,0,1,15,33,53,53,33,15
"comparisons prompt","llama-2-70b-chat",208,9,3,7,8,9,9,7,8,0,1,14,50,85,85,14,50
"comparisons prompt","llama-2-70b-chat",208,10,3,7,8,9,7,8,9,2,1,14,50,88,14,50,88
"comparisons prompt","llama-2-70b-chat",208,11,0,0,-99,1,0,-99,1,1,1,15,0,50,15,0,50
"comparisons prompt","llama-2-70b-chat",208,12,1,2,3,4,4,3,2,0,1,13,33,50,50,33,13
"comparisons prompt","llama-2-70b-chat",208,13,0,0,-99,1,1,-99,0,0,1,13,0,49,49,0,13
"comparisons prompt","llama-2-70b-chat",208,14,2,5,-99,6,5,-99,6,1,1,11,0,85,11,0,85
"comparisons prompt","llama-2-70b-chat",208,15,1,2,3,4,2,3,4,2,1,12,31,48,12,31,48
"comparisons prompt","llama-2-70b-chat",208,16,1,2,3,4,4,3,2,0,1,10,28,50,50,28,10
"comparisons prompt","llama-2-70b-chat",208,17,1,2,3,4,2,3,4,2,1,13,33,50,13,33,50
"comparisons prompt","llama-2-70b-chat",208,18,2,5,-99,6,5,-99,6,1,1,13,0,85,13,0,85
"comparisons prompt","llama-2-70b-chat",208,19,3,7,8,9,9,8,7,0,1,15,49,89,89,49,15
"comparisons prompt","llama-2-70b-chat",208,20,2,5,-99,6,5,-99,6,1,1,14,0,86,14,0,86
"comparisons prompt","llama-2-70b-chat",208,21,0,0,-99,1,1,-99,0,0,1,13,0,47,47,0,13
"comparisons prompt","llama-2-70b-chat",208,22,0,0,-99,1,1,-99,0,0,1,12,0,51,51,0,12
"comparisons prompt","llama-2-70b-chat",208,23,3,7,8,9,7,9,8,1,1,16,51,86,16,86,51
"comparisons prompt","llama-2-70b-chat",208,24,1,2,3,4,2,3,4,-99,0,14,29,48,14,29,48
"comparisons prompt","llama-2-70b-chat",208,25,0,0,-99,1,1,-99,0,0,1,14,0,48,48,0,14
"comparisons prompt","llama-2-70b-chat",208,26,0,0,-99,1,1,-99,0,0,1,13,0,51,51,0,13
"comparisons prompt","llama-2-70b-chat",208,27,1,2,3,4,4,3,2,-99,0,13,32,49,49,32,13
"comparisons prompt","llama-2-70b-chat",208,28,0,0,-99,1,1,-99,0,0,1,13,0,50,50,0,13
"comparisons prompt","llama-2-70b-chat",208,29,3,7,8,9,7,8,9,2,1,14,44,89,14,44,89
"comparisons prompt","llama-2-70b-chat",208,30,1,2,3,4,2,4,3,-99,-99,12,30,51,12,51,30
"comparisons prompt","llama-2-70b-chat",208,31,2,5,-99,6,6,-99,5,0,1,14,0,87,87,0,14
"comparisons prompt","llama-2-70b-chat",208,32,3,7,8,9,9,8,7,0,1,13,51,86,86,51,13
"comparisons prompt","llama-2-70b-chat",208,33,3,7,8,9,9,8,7,0,1,13,48,89,89,48,13
"comparisons prompt","llama-2-70b-chat",208,34,0,0,-99,1,1,-99,0,0,1,15,0,49,49,0,15
"comparisons prompt","llama-2-70b-chat",208,35,1,2,3,4,3,2,4,-99,-99,13,30,53,30,13,53
"comparisons prompt","llama-2-70b-chat",208,36,2,5,-99,6,6,-99,5,0,1,13,0,86,86,0,13
"comparisons prompt","llama-2-70b-chat",208,37,3,7,8,9,7,9,8,1,1,15,48,87,15,87,48
"comparisons prompt","llama-2-70b-chat",208,38,0,0,-99,1,0,-99,1,1,1,15,0,50,15,0,50
"comparisons prompt","llama-2-70b-chat",208,39,2,5,-99,6,6,-99,5,0,1,11,0,82,82,0,11
"comparisons prompt","llama-2-70b-chat",208,40,3,7,8,9,7,8,9,2,1,11,49,83,11,49,83
"comparisons prompt","llama-2-70b-chat",208,41,1,2,3,4,3,4,2,-99,1,16,33,49,33,49,16
"comparisons prompt","llama-2-70b-chat",208,42,3,7,8,9,9,8,7,0,1,14,49,83,83,49,14
"comparisons prompt","llama-2-70b-chat",208,43,0,0,-99,1,1,-99,0,0,1,14,0,50,50,0,14
"comparisons prompt","llama-2-70b-chat",208,44,1,2,3,4,2,4,3,1,1,13,31,51,13,51,31
"comparisons prompt","llama-2-70b-chat",208,45,3,7,8,9,9,7,8,0,1,16,46,85,85,16,46
"comparisons prompt","llama-2-70b-chat",208,46,3,7,8,9,7,9,8,1,1,11,50,82,11,82,50
"comparisons prompt","llama-2-70b-chat",208,47,0,0,-99,1,0,-99,1,1,1,12,0,49,12,0,49
"comparisons prompt","llama-2-70b-chat",208,48,2,5,-99,6,5,-99,6,1,1,16,0,87,16,0,87
"comparisons prompt","llama-2-70b-chat",208,49,3,7,8,9,9,7,8,0,1,13,51,83,83,13,51
"comparisons prompt","llama-2-70b-chat",208,50,0,0,-99,1,1,-99,0,0,1,10,0,48,48,0,10
"comparisons prompt","llama-2-70b-chat",208,51,0,0,-99,1,1,-99,0,0,1,14,0,47,47,0,14
"comparisons prompt","llama-2-70b-chat",208,52,3,7,8,9,7,9,8,1,1,17,49,86,17,86,49
"comparisons prompt","llama-2-70b-chat",208,53,1,2,3,4,2,3,4,-99,-99,13,29,50,13,29,50
"comparisons prompt","llama-2-70b-chat",208,54,2,5,-99,6,5,-99,6,1,1,14,0,84,14,0,84
"comparisons prompt","llama-2-70b-chat",208,55,2,5,-99,6,5,-99,6,1,1,12,0,86,12,0,86
"comparisons prompt","llama-2-70b-chat",208,56,3,7,8,9,9,8,7,0,1,13,49,87,87,49,13
"comparisons prompt","llama-2-70b-chat",208,57,2,5,-99,6,5,-99,6,1,1,15,0,82,15,0,82
"comparisons prompt","llama-2-70b-chat",208,58,1,2,3,4,2,3,4,-99,-99,11,33,48,11,33,48
"comparisons prompt","llama-2-70b-chat",208,59,2,5,-99,6,6,-99,5,0,1,14,0,89,89,0,14
"comparisons prompt","llama-2-70b-chat",208,0,99,0,-99,1,1,-99,0,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,1,99,0,-99,2,2,-99,0,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,2,99,0,-99,3,3,-99,0,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,3,99,0,-99,4,4,-99,0,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,4,99,0,-99,5,5,-99,0,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,5,99,0,-99,6,0,-99,6,1,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,6,99,0,-99,7,0,-99,7,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,7,99,0,-99,8,0,-99,8,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,8,99,0,-99,9,0,-99,9,1,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,9,99,1,-99,2,1,-99,2,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,10,99,1,-99,3,1,-99,3,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,11,99,1,-99,4,4,-99,1,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,12,99,1,-99,5,1,-99,5,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,13,99,1,-99,6,6,-99,1,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,14,99,1,-99,7,1,-99,7,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,15,99,1,-99,8,1,-99,8,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,16,99,1,-99,9,1,-99,9,1,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,17,99,2,-99,3,3,-99,2,1,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,18,99,2,-99,4,4,-99,2,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,19,99,2,-99,5,5,-99,2,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,20,99,2,-99,6,2,-99,6,1,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,21,99,2,-99,7,7,-99,2,1,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,22,99,2,-99,8,2,-99,8,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,23,99,2,-99,9,2,-99,9,1,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,24,99,3,-99,4,4,-99,3,-99,-99,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,25,99,3,-99,5,5,-99,3,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,26,99,3,-99,6,3,-99,6,1,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,27,99,3,-99,7,3,-99,7,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,28,99,3,-99,8,3,-99,8,0,0,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,29,99,3,-99,9,9,-99,3,0,1,0,0,0,0,0,0
"comparisons prompt","llama-2-70b-chat",208,30,99,4,-99,5,5,-99,4,1,0,0,0,0,0,0,0
